X: (V*s),Y: (Hits)
1.21527e-09,4
1.21653e-09,2
1.21778e-09,0
1.21903e-09,4
1.22029e-09,5
1.22154e-09,2
1.22279e-09,1
1.22404e-09,0
1.2253e-09,1
1.22655e-09,3
1.2278e-09,4
1.22905e-09,2
1.23031e-09,1
1.23156e-09,3
1.23281e-09,0
1.23406e-09,0
1.23532e-09,2
1.23657e-09,3
1.23782e-09,2
1.23907e-09,4
1.24033e-09,2
1.24158e-09,2
1.24283e-09,3
1.24408e-09,1
1.24534e-09,2
1.24659e-09,2
1.24784e-09,3
1.24909e-09,1
1.25035e-09,2
1.2516e-09,3
1.25285e-09,1
1.25411e-09,2
1.25536e-09,2
1.25661e-09,1
1.25786e-09,0
1.25912e-09,3
1.26037e-09,1
1.26162e-09,3
1.26287e-09,2
1.26413e-09,1
1.26538e-09,3
1.26663e-09,0
1.26788e-09,2
1.26914e-09,4
1.27039e-09,1
1.27164e-09,1
1.27289e-09,1
1.27415e-09,3
1.2754e-09,0
1.27665e-09,1
1.2779e-09,1
1.27916e-09,2
1.28041e-09,2
1.28166e-09,2
1.28292e-09,0
1.28417e-09,0
1.28542e-09,1
1.28667e-09,1
1.28793e-09,2
1.28918e-09,2
1.29043e-09,1
1.29168e-09,1
1.29294e-09,1
1.29419e-09,6
1.29544e-09,2
1.29669e-09,2
1.29795e-09,5
1.2992e-09,5
1.30045e-09,2
1.3017e-09,1
1.30296e-09,0
1.30421e-09,1
1.30546e-09,2
1.30671e-09,4
1.30797e-09,1
1.30922e-09,5
1.31047e-09,2
1.31173e-09,1
1.31298e-09,1
1.31423e-09,1
1.31548e-09,4
1.31674e-09,0
1.31799e-09,0
1.31924e-09,1
1.32049e-09,0
1.32175e-09,0
1.323e-09,0
1.32425e-09,1
1.3255e-09,1
1.32676e-09,2
1.32801e-09,1
1.32926e-09,2
1.33051e-09,0
1.33177e-09,1
1.33302e-09,1
1.33427e-09,2
1.33552e-09,1
1.33678e-09,1
1.33803e-09,0
1.33928e-09,3
1.34054e-09,1
1.34179e-09,1
1.34304e-09,0
1.34429e-09,0
1.34555e-09,0
1.3468e-09,0
1.34805e-09,1
1.3493e-09,2
1.35056e-09,1
1.35181e-09,0
1.35306e-09,1
1.35431e-09,1
1.35557e-09,1
1.35682e-09,0
1.35807e-09,0
1.35932e-09,1
1.36058e-09,0
1.36183e-09,1
1.36308e-09,2
1.36433e-09,2
1.36559e-09,0
1.36684e-09,2
1.36809e-09,1
1.36935e-09,0
1.3706e-09,1
1.37185e-09,3
1.3731e-09,0
1.37436e-09,0
1.37561e-09,1
1.37686e-09,1
1.37811e-09,1
1.37937e-09,1
1.38062e-09,0
1.38187e-09,0
1.38312e-09,0
1.38438e-09,0
1.38563e-09,0
1.38688e-09,0
1.38813e-09,0
1.38939e-09,0
1.39064e-09,0
1.39189e-09,0
1.39314e-09,3
1.3944e-09,0
1.39565e-09,0
1.3969e-09,1
1.39815e-09,1
1.39941e-09,0
1.40066e-09,0
1.40191e-09,0
1.40317e-09,0
1.40442e-09,0
1.40567e-09,0
1.40692e-09,0
1.40818e-09,0
1.40943e-09,0
1.41068e-09,1
1.41193e-09,0
1.41319e-09,0
1.41444e-09,0
1.41569e-09,2
1.41694e-09,0
1.4182e-09,0
1.41945e-09,1
1.4207e-09,1
1.42195e-09,0
1.42321e-09,1
1.42446e-09,0
1.42571e-09,2
1.42696e-09,0
1.42822e-09,0
1.42947e-09,0
1.43072e-09,1
1.43198e-09,0
1.43323e-09,2
1.43448e-09,0
1.43573e-09,2
1.43699e-09,2
1.43824e-09,0
1.43949e-09,1
1.44074e-09,0
1.442e-09,1
1.44325e-09,0
1.4445e-09,1
1.44575e-09,0
1.44701e-09,0
1.44826e-09,0
1.44951e-09,0
1.45076e-09,0
1.45202e-09,0
1.45327e-09,0
1.45452e-09,0
1.45577e-09,0
1.45703e-09,0
1.45828e-09,1
1.45953e-09,1
1.46079e-09,0
1.46204e-09,0
1.46329e-09,1
1.46454e-09,0
1.4658e-09,1
1.46705e-09,0
1.4683e-09,0
1.46955e-09,0
1.47081e-09,0
1.47206e-09,0
1.47331e-09,0
1.47456e-09,1
1.47582e-09,0
1.47707e-09,0
1.47832e-09,1
1.47957e-09,1
1.48083e-09,0
1.48208e-09,0
1.48333e-09,0
1.48458e-09,0
1.48584e-09,0
1.48709e-09,0
1.48834e-09,2
1.4896e-09,0
1.49085e-09,0
1.4921e-09,0
1.49335e-09,2
1.49461e-09,1
1.49586e-09,0
1.49711e-09,0
1.49836e-09,0
1.49962e-09,0
1.50087e-09,0
1.50212e-09,0
1.50337e-09,0
1.50463e-09,0
1.50588e-09,0
1.50713e-09,0
1.50838e-09,0
1.50964e-09,1
1.51089e-09,0
1.51214e-09,0
1.51339e-09,0
1.51465e-09,0
1.5159e-09,0
1.51715e-09,0
1.5184e-09,1
1.51966e-09,0
1.52091e-09,0
1.52216e-09,0
1.52342e-09,0
1.52467e-09,1
1.52592e-09,0
1.52717e-09,0
1.52843e-09,0
1.52968e-09,1
1.53093e-09,1
1.53218e-09,0
1.53344e-09,0
1.53469e-09,0
1.53594e-09,0
1.53719e-09,0
1.53845e-09,0
1.5397e-09,0
1.54095e-09,0
1.5422e-09,1
1.54346e-09,1
1.54471e-09,0
1.54596e-09,0
1.54721e-09,0
1.54847e-09,0
1.54972e-09,0
1.55097e-09,0
1.55223e-09,0
1.55348e-09,0
1.55473e-09,0
1.55598e-09,1
1.55724e-09,0
1.55849e-09,0
1.55974e-09,0
1.56099e-09,0
1.56225e-09,0
1.5635e-09,0
1.56475e-09,0
1.566e-09,0
1.56726e-09,0
1.56851e-09,0
1.56976e-09,1
1.57101e-09,0
1.57227e-09,1
1.57352e-09,0
1.57477e-09,0
1.57602e-09,0
1.57728e-09,0
1.57853e-09,0
1.57978e-09,0
1.58104e-09,0
1.58229e-09,0
1.58354e-09,1
1.58479e-09,0
1.58605e-09,0
1.5873e-09,0
1.58855e-09,0
1.5898e-09,0
1.59106e-09,0
1.59231e-09,0
1.59356e-09,0
1.59481e-09,0
1.59607e-09,0
1.59732e-09,0
1.59857e-09,0
1.59982e-09,0
1.60108e-09,0
1.60233e-09,0
1.60358e-09,0
1.60483e-09,0
1.60609e-09,0
1.60734e-09,0
1.60859e-09,0
1.60985e-09,0
1.6111e-09,0
1.61235e-09,0
1.6136e-09,0
1.61486e-09,0
1.61611e-09,0
1.61736e-09,0
1.61861e-09,0
1.61987e-09,0
1.62112e-09,0
1.62237e-09,0
1.62362e-09,0
1.62488e-09,0
1.62613e-09,0
1.62738e-09,0
1.62863e-09,0
1.62989e-09,0
1.63114e-09,0
1.63239e-09,0
1.63364e-09,0
1.6349e-09,0
1.63615e-09,0
1.6374e-09,0
1.63866e-09,0
1.63991e-09,0
1.64116e-09,0
1.64241e-09,0
1.64367e-09,0
1.64492e-09,0
1.64617e-09,0
1.64742e-09,0
1.64868e-09,0
1.64993e-09,0
1.65118e-09,0
1.65243e-09,0
1.65369e-09,0
1.65494e-09,0
1.65619e-09,0
1.65744e-09,0
1.6587e-09,0
1.65995e-09,0
1.6612e-09,0
1.66245e-09,0
1.66371e-09,0
1.66496e-09,0
1.66621e-09,0
1.66746e-09,1
1.66872e-09,0
1.66997e-09,0
1.67122e-09,0
1.67248e-09,0
1.67373e-09,0
1.67498e-09,0
1.67623e-09,0
1.67749e-09,0
1.67874e-09,0
1.67999e-09,0
1.68124e-09,0
1.6825e-09,0
1.68375e-09,0
1.685e-09,0
1.68625e-09,0
1.68751e-09,0
1.68876e-09,0
1.69001e-09,0
