X: (V*s),Y: (Hits)
5.80883e-09,0
5.8147e-09,0
5.82056e-09,0
5.82642e-09,0
5.83229e-09,1
5.83815e-09,0
5.84402e-09,0
5.84988e-09,0
5.85574e-09,0
5.86161e-09,1
5.86747e-09,0
5.87333e-09,0
5.8792e-09,0
5.88506e-09,0
5.89092e-09,0
5.89679e-09,0
5.90265e-09,0
5.90851e-09,0
5.91438e-09,0
5.92024e-09,0
5.9261e-09,0
5.93197e-09,0
5.93783e-09,0
5.9437e-09,0
5.94956e-09,0
5.95542e-09,0
5.96129e-09,0
5.96715e-09,0
5.97301e-09,0
5.97888e-09,0
5.98474e-09,0
5.9906e-09,0
5.99647e-09,0
6.00233e-09,0
6.00819e-09,0
6.01406e-09,0
6.01992e-09,0
6.02578e-09,0
6.03165e-09,0
6.03751e-09,1
6.04338e-09,0
6.04924e-09,0
6.0551e-09,0
6.06097e-09,0
6.06683e-09,0
6.07269e-09,0
6.07856e-09,0
6.08442e-09,0
6.09028e-09,0
6.09615e-09,0
6.10201e-09,0
6.10787e-09,0
6.11374e-09,0
6.1196e-09,0
6.12546e-09,0
6.13133e-09,0
6.13719e-09,0
6.14306e-09,0
6.14892e-09,0
6.15478e-09,0
6.16065e-09,0
6.16651e-09,0
6.17237e-09,0
6.17824e-09,0
6.1841e-09,0
6.18996e-09,0
6.19583e-09,0
6.20169e-09,0
6.20755e-09,0
6.21342e-09,1
6.21928e-09,0
6.22514e-09,0
6.23101e-09,0
6.23687e-09,0
6.24274e-09,0
6.2486e-09,0
6.25446e-09,0
6.26033e-09,0
6.26619e-09,0
6.27205e-09,0
6.27792e-09,0
6.28378e-09,0
6.28964e-09,0
6.29551e-09,0
6.30137e-09,0
6.30723e-09,0
6.3131e-09,0
6.31896e-09,0
6.32482e-09,0
6.33069e-09,0
6.33655e-09,0
6.34242e-09,0
6.34828e-09,0
6.35414e-09,0
6.36001e-09,0
6.36587e-09,0
6.37173e-09,0
6.3776e-09,0
6.38346e-09,0
6.38932e-09,0
6.39519e-09,0
6.40105e-09,0
6.40691e-09,0
6.41278e-09,0
6.41864e-09,0
6.4245e-09,0
6.43037e-09,0
6.43623e-09,0
6.4421e-09,0
6.44796e-09,0
6.45382e-09,0
6.45969e-09,0
6.46555e-09,0
6.47141e-09,0
6.47728e-09,1
6.48314e-09,0
6.489e-09,0
6.49487e-09,0
6.50073e-09,0
6.50659e-09,0
6.51246e-09,0
6.51832e-09,0
6.52418e-09,0
6.53005e-09,1
6.53591e-09,0
6.54178e-09,0
6.54764e-09,0
6.5535e-09,0
6.55937e-09,0
6.56523e-09,0
6.57109e-09,0
6.57696e-09,0
6.58282e-09,0
6.58868e-09,0
6.59455e-09,0
6.60041e-09,0
6.60627e-09,0
6.61214e-09,0
6.618e-09,0
6.62386e-09,0
6.62973e-09,0
6.63559e-09,0
6.64146e-09,0
6.64732e-09,0
6.65318e-09,0
6.65905e-09,0
6.66491e-09,0
6.67077e-09,0
6.67664e-09,0
6.6825e-09,0
6.68836e-09,0
6.69423e-09,0
6.70009e-09,0
6.70595e-09,0
6.71182e-09,0
6.71768e-09,0
6.72354e-09,0
6.72941e-09,0
6.73527e-09,0
6.74114e-09,0
6.747e-09,0
6.75286e-09,0
6.75873e-09,0
6.76459e-09,0
6.77045e-09,0
6.77632e-09,0
6.78218e-09,0
6.78804e-09,0
6.79391e-09,0
6.79977e-09,0
6.80563e-09,0
6.8115e-09,0
6.81736e-09,0
6.82322e-09,0
6.82909e-09,0
6.83495e-09,0
6.84082e-09,0
6.84668e-09,0
6.85254e-09,0
6.85841e-09,0
6.86427e-09,0
6.87013e-09,0
6.876e-09,0
6.88186e-09,0
6.88772e-09,0
6.89359e-09,0
6.89945e-09,0
6.90531e-09,0
6.91118e-09,0
6.91704e-09,0
6.9229e-09,0
6.92877e-09,0
6.93463e-09,0
6.9405e-09,0
6.94636e-09,0
6.95222e-09,0
6.95809e-09,0
6.96395e-09,0
6.96981e-09,0
6.97568e-09,0
6.98154e-09,0
6.9874e-09,0
6.99327e-09,0
6.99913e-09,0
7.00499e-09,0
7.01086e-09,0
7.01672e-09,0
7.02258e-09,0
7.02845e-09,0
7.03431e-09,0
7.04018e-09,0
7.04604e-09,0
7.0519e-09,0
7.05777e-09,0
7.06363e-09,0
7.06949e-09,0
7.07536e-09,0
7.08122e-09,0
7.08708e-09,0
7.09295e-09,0
7.09881e-09,0
7.10467e-09,0
7.11054e-09,0
7.1164e-09,0
7.12226e-09,0
7.12813e-09,0
7.13399e-09,0
7.13986e-09,0
7.14572e-09,0
7.15158e-09,1
7.15745e-09,0
7.16331e-09,0
7.16917e-09,0
7.17504e-09,0
7.1809e-09,0
7.18676e-09,0
7.19263e-09,0
7.19849e-09,0
7.20435e-09,0
7.21022e-09,0
7.21608e-09,0
7.22194e-09,0
7.22781e-09,0
7.23367e-09,0
7.23954e-09,0
7.2454e-09,0
7.25126e-09,0
7.25713e-09,0
7.26299e-09,0
7.26885e-09,0
7.27472e-09,0
7.28058e-09,0
7.28644e-09,0
7.29231e-09,0
7.29817e-09,0
7.30403e-09,0
7.3099e-09,0
7.31576e-09,0
7.32162e-09,0
7.32749e-09,0
7.33335e-09,0
7.33921e-09,0
7.34508e-09,0
