X: (V),Y: (Hits)
0.000548899,0
0.000549532,2
0.000550164,0
0.000550797,2
0.000551429,2
0.000552062,1
0.000552695,3
0.000553327,3
0.00055396,2
0.000554592,2
0.000555225,0
0.000555857,2
0.00055649,2
0.000557122,2
0.000557755,1
0.000558387,2
0.00055902,2
0.000559652,1
0.000560285,1
0.000560917,2
0.00056155,3
0.000562182,0
0.000562815,0
0.000563447,1
0.00056408,0
0.000564712,1
0.000565345,2
0.000565977,1
0.00056661,0
0.000567242,0
0.000567875,3
0.000568507,0
0.00056914,2
0.000569772,1
0.000570405,3
0.000571037,1
0.00057167,0
0.000572302,3
0.000572935,0
0.000573568,2
0.0005742,3
0.000574833,1
0.000575465,3
0.000576098,0
0.00057673,2
0.000577363,0
0.000577995,2
0.000578628,3
0.00057926,3
0.000579893,1
0.000580525,0
0.000581158,0
0.00058179,0
0.000582423,2
0.000583055,0
0.000583688,0
0.00058432,3
0.000584953,0
0.000585585,0
0.000586218,2
0.00058685,2
0.000587483,0
0.000588115,0
0.000588748,4
0.00058938,5
0.000590013,0
0.000590645,0
0.000591278,3
0.00059191,0
0.000592543,1
0.000593176,4
0.000593808,1
0.000594441,1
0.000595073,0
0.000595706,0
0.000596338,0
0.000596971,1
0.000597603,1
0.000598236,3
0.000598868,0
0.000599501,1
0.000600133,0
0.000600766,0
0.000601398,2
0.000602031,2
0.000602663,0
0.000603296,0
0.000603928,1
0.000604561,1
0.000605193,0
0.000605826,0
0.000606458,1
0.000607091,0
0.000607723,2
0.000608356,0
0.000608988,2
0.000609621,0
0.000610253,1
0.000610886,0
0.000611518,1
0.000612151,0
0.000612784,0
0.000613416,2
0.000614049,1
0.000614681,0
0.000615314,1
0.000615946,0
0.000616579,0
0.000617211,1
0.000617844,1
0.000618476,2
0.000619109,0
0.000619741,1
0.000620374,0
0.000621006,1
0.000621639,0
0.000622271,0
0.000622904,1
0.000623536,0
0.000624169,0
0.000624801,0
0.000625434,0
0.000626066,1
0.000626699,2
0.000627331,1
0.000627964,0
0.000628596,0
0.000629229,1
0.000629861,0
0.000630494,0
0.000631126,1
0.000631759,1
0.000632391,0
0.000633024,0
0.000633657,0
0.000634289,0
0.000634922,2
0.000635554,0
0.000636187,1
0.000636819,0
0.000637452,0
0.000638084,0
0.000638717,1
0.000639349,0
0.000639982,0
0.000640614,3
0.000641247,0
0.000641879,1
0.000642512,1
0.000643144,2
0.000643777,0
0.000644409,0
0.000645042,2
0.000645674,0
0.000646307,0
0.000646939,0
0.000647572,0
0.000648204,0
0.000648837,1
0.000649469,1
0.000650102,0
0.000650734,1
0.000651367,0
0.000651999,0
0.000652632,0
0.000653265,0
0.000653897,1
0.00065453,1
0.000655162,0
0.000655795,2
0.000656427,0
0.00065706,2
0.000657692,1
0.000658325,0
0.000658957,0
0.00065959,0
0.000660222,0
0.000660855,2
0.000661487,2
0.00066212,1
0.000662752,0
0.000663385,0
0.000664017,1
0.00066465,0
0.000665282,0
0.000665915,0
0.000666547,1
0.00066718,1
0.000667812,1
0.000668445,0
0.000669077,1
0.00066971,0
0.000670342,0
0.000670975,0
0.000671607,0
0.00067224,0
0.000672872,0
0.000673505,1
0.000674138,0
0.00067477,0
0.000675403,0
0.000676035,0
0.000676668,0
0.0006773,0
0.000677933,0
0.000678565,0
0.000679198,0
0.00067983,0
0.000680463,0
0.000681095,0
0.000681728,2
0.00068236,0
0.000682993,0
0.000683625,0
0.000684258,0
0.00068489,2
0.000685523,0
0.000686155,0
0.000686788,0
0.00068742,0
0.000688053,0
0.000688685,2
0.000689318,0
0.00068995,0
0.000690583,1
0.000691215,0
0.000691848,1
0.00069248,0
0.000693113,0
0.000693746,0
0.000694378,0
0.000695011,0
0.000695643,0
0.000696276,0
0.000696908,0
0.000697541,2
0.000698173,1
0.000698806,0
0.000699438,0
0.000700071,1
0.000700703,0
0.000701336,0
0.000701968,0
0.000702601,0
0.000703233,1
0.000703866,1
0.000704498,0
0.000705131,0
0.000705763,0
0.000706396,1
0.000707028,0
0.000707661,0
0.000708293,1
0.000708926,0
0.000709558,1
0.000710191,1
0.000710823,2
0.000711456,0
0.000712088,0
0.000712721,0
0.000713354,1
0.000713986,0
0.000714619,0
0.000715251,0
0.000715884,0
0.000716516,1
0.000717149,0
0.000717781,0
0.000718414,0
0.000719046,2
0.000719679,0
0.000720311,2
0.000720944,0
0.000721576,0
0.000722209,0
0.000722841,0
0.000723474,0
0.000724106,0
0.000724739,0
0.000725371,0
0.000726004,1
0.000726636,0
0.000727269,1
0.000727901,0
0.000728534,1
0.000729166,0
0.000729799,0
0.000730431,1
0.000731064,0
0.000731696,1
0.000732329,0
0.000732961,1
0.000733594,0
0.000734227,0
0.000734859,0
0.000735492,0
0.000736124,0
0.000736757,0
0.000737389,0
0.000738022,1
0.000738654,0
0.000739287,1
0.000739919,1
0.000740552,0
0.000741184,0
0.000741817,0
0.000742449,0
0.000743082,1
0.000743714,1
0.000744347,1
0.000744979,0
0.000745612,0
0.000746244,0
0.000746877,0
0.000747509,0
0.000748142,0
0.000748774,2
0.000749407,0
0.000750039,1
0.000750672,0
0.000751304,0
0.000751937,1
0.000752569,0
0.000753202,0
0.000753835,0
0.000754467,1
0.0007551,0
0.000755732,0
0.000756365,0
0.000756997,0
0.00075763,0
0.000758262,1
0.000758895,0
0.000759527,0
0.00076016,0
0.000760792,0
0.000761425,0
0.000762057,0
0.00076269,0
0.000763322,1
0.000763955,0
0.000764587,0
0.00076522,1
