X: (V*s),Y: (Hits)
4.06898e-09,22
4.07961e-09,48
4.09024e-09,21
4.10087e-09,30
4.11149e-09,21
4.12212e-09,20
4.13275e-09,24
4.14338e-09,36
4.15401e-09,19
4.16464e-09,19
4.17527e-09,21
4.1859e-09,23
4.19653e-09,23
4.20716e-09,21
4.21778e-09,29
4.22841e-09,31
4.23904e-09,20
4.24967e-09,17
4.2603e-09,32
4.27093e-09,25
4.28156e-09,23
4.29219e-09,30
4.30282e-09,20
4.31345e-09,20
4.32407e-09,19
4.3347e-09,21
4.34533e-09,27
4.35596e-09,18
4.36659e-09,24
4.37722e-09,32
4.38785e-09,26
4.39848e-09,27
4.40911e-09,16
4.41974e-09,28
4.43036e-09,17
4.44099e-09,15
4.45162e-09,26
4.46225e-09,18
4.47288e-09,19
4.48351e-09,26
4.49414e-09,17
4.50477e-09,19
4.5154e-09,15
4.52603e-09,17
4.53665e-09,21
4.54728e-09,23
4.55791e-09,16
4.56854e-09,18
4.57917e-09,20
4.5898e-09,17
4.60043e-09,19
4.61106e-09,23
4.62169e-09,23
4.63231e-09,17
4.64294e-09,21
4.65357e-09,16
4.6642e-09,13
4.67483e-09,15
4.68546e-09,18
4.69609e-09,13
4.70672e-09,12
4.71735e-09,25
4.72798e-09,18
4.7386e-09,18
4.74923e-09,13
4.75986e-09,19
4.77049e-09,17
4.78112e-09,18
4.79175e-09,16
4.80238e-09,17
4.81301e-09,21
4.82364e-09,22
4.83427e-09,19
4.84489e-09,16
4.85552e-09,11
4.86615e-09,19
4.87678e-09,13
4.88741e-09,24
4.89804e-09,11
4.90867e-09,11
4.9193e-09,20
4.92993e-09,24
4.94056e-09,17
4.95118e-09,17
4.96181e-09,15
4.97244e-09,9
4.98307e-09,19
4.9937e-09,17
5.00433e-09,9
5.01496e-09,14
5.02559e-09,18
5.03622e-09,11
5.04684e-09,10
5.05747e-09,12
5.0681e-09,12
5.07873e-09,16
5.08936e-09,11
5.09999e-09,23
5.11062e-09,12
5.12125e-09,12
5.13188e-09,14
5.14251e-09,9
5.15313e-09,12
5.16376e-09,12
5.17439e-09,12
5.18502e-09,13
5.19565e-09,17
5.20628e-09,14
