X: (s),Y: (Hits)
7.65181e-08,1
7.66532e-08,0
7.67883e-08,0
7.69234e-08,0
7.70585e-08,0
7.71936e-08,0
7.73287e-08,0
7.74638e-08,0
7.75989e-08,0
7.7734e-08,0
7.78691e-08,0
7.80042e-08,0
7.81392e-08,0
7.82743e-08,0
7.84094e-08,0
7.85445e-08,0
7.86796e-08,0
7.88147e-08,0
7.89498e-08,0
7.90849e-08,0
7.922e-08,0
7.93551e-08,0
7.94902e-08,0
7.96253e-08,0
7.97604e-08,0
7.98955e-08,0
8.00306e-08,0
8.01657e-08,0
8.03008e-08,0
8.04358e-08,0
8.05709e-08,0
8.0706e-08,0
8.08411e-08,0
8.09762e-08,0
8.11113e-08,0
8.12464e-08,0
8.13815e-08,0
8.15166e-08,0
8.16517e-08,0
8.17868e-08,0
8.19219e-08,0
8.2057e-08,0
8.21921e-08,0
8.23272e-08,0
8.24623e-08,0
8.25973e-08,0
8.27324e-08,0
8.28675e-08,0
8.30026e-08,0
8.31377e-08,0
8.32728e-08,0
8.34079e-08,0
8.3543e-08,0
8.36781e-08,0
8.38132e-08,0
8.39483e-08,0
8.40834e-08,0
8.42185e-08,0
8.43536e-08,0
8.44887e-08,0
8.46238e-08,0
8.47588e-08,0
8.48939e-08,0
8.5029e-08,0
8.51641e-08,0
8.52992e-08,0
8.54343e-08,0
8.55694e-08,0
8.57045e-08,0
8.58396e-08,0
8.59747e-08,1
8.61098e-08,0
8.62449e-08,0
8.638e-08,0
8.65151e-08,0
8.66502e-08,0
8.67853e-08,0
8.69204e-08,0
8.70554e-08,0
8.71905e-08,1
8.73256e-08,0
8.74607e-08,0
8.75958e-08,1
8.77309e-08,0
8.7866e-08,0
8.80011e-08,0
8.81362e-08,0
8.82713e-08,0
8.84064e-08,0
8.85415e-08,0
8.86766e-08,0
8.88117e-08,0
8.89468e-08,0
8.90819e-08,0
8.92169e-08,0
8.9352e-08,0
8.94871e-08,0
8.96222e-08,0
8.97573e-08,0
8.98924e-08,1
9.00275e-08,0
9.01626e-08,0
9.02977e-08,0
9.04328e-08,0
9.05679e-08,0
9.0703e-08,1
9.08381e-08,0
9.09732e-08,0
9.11083e-08,0
9.12434e-08,0
9.13784e-08,0
9.15135e-08,0
9.16486e-08,0
9.17837e-08,0
9.19188e-08,0
9.20539e-08,0
9.2189e-08,0
9.23241e-08,0
9.24592e-08,0
9.25943e-08,1
9.27294e-08,0
9.28645e-08,0
9.29996e-08,0
9.31347e-08,0
9.32698e-08,0
9.34049e-08,0
9.354e-08,0
9.3675e-08,0
9.38101e-08,0
9.39452e-08,0
9.40803e-08,0
9.42154e-08,1
9.43505e-08,0
9.44856e-08,0
9.46207e-08,0
9.47558e-08,0
9.48909e-08,0
9.5026e-08,0
9.51611e-08,0
9.52962e-08,0
9.54313e-08,0
9.55664e-08,0
9.57015e-08,0
9.58365e-08,0
9.59716e-08,0
9.61067e-08,0
9.62418e-08,0
9.63769e-08,0
9.6512e-08,0
9.66471e-08,0
9.67822e-08,0
9.69173e-08,0
9.70524e-08,0
9.71875e-08,0
9.73226e-08,0
9.74577e-08,0
9.75928e-08,0
9.77279e-08,0
9.7863e-08,0
9.7998e-08,1
9.81331e-08,0
9.82682e-08,0
9.84033e-08,0
9.85384e-08,0
9.86735e-08,1
9.88086e-08,0
9.89437e-08,0
9.90788e-08,0
9.92139e-08,0
9.9349e-08,0
9.94841e-08,0
9.96192e-08,0
9.97543e-08,0
9.98894e-08,0
1.00024e-07,0
1.0016e-07,0
1.00295e-07,0
1.0043e-07,0
1.00565e-07,0
1.007e-07,0
1.00835e-07,0
1.0097e-07,0
1.01105e-07,0
1.0124e-07,0
1.01375e-07,0
1.0151e-07,0
1.01646e-07,0
1.01781e-07,0
1.01916e-07,0
1.02051e-07,0
1.02186e-07,0
1.02321e-07,0
1.02456e-07,0
1.02591e-07,0
1.02726e-07,0
1.02861e-07,0
1.02997e-07,0
1.03132e-07,0
1.03267e-07,0
1.03402e-07,0
1.03537e-07,0
1.03672e-07,0
1.03807e-07,0
1.03942e-07,0
1.04077e-07,0
1.04212e-07,0
1.04347e-07,0
1.04483e-07,0
1.04618e-07,0
1.04753e-07,0
1.04888e-07,0
1.05023e-07,0
1.05158e-07,0
1.05293e-07,0
1.05428e-07,0
1.05563e-07,0
1.05698e-07,0
1.05833e-07,0
1.05969e-07,0
1.06104e-07,0
1.06239e-07,0
1.06374e-07,0
1.06509e-07,0
1.06644e-07,0
1.06779e-07,0
1.06914e-07,0
1.07049e-07,0
1.07184e-07,0
1.0732e-07,0
1.07455e-07,0
1.0759e-07,0
1.07725e-07,0
1.0786e-07,0
1.07995e-07,0
1.0813e-07,0
1.08265e-07,0
1.084e-07,0
1.08535e-07,0
1.0867e-07,0
1.08806e-07,0
1.08941e-07,0
1.09076e-07,0
1.09211e-07,0
1.09346e-07,0
1.09481e-07,0
1.09616e-07,0
1.09751e-07,0
1.09886e-07,0
1.10021e-07,0
1.10156e-07,0
1.10292e-07,0
1.10427e-07,0
1.10562e-07,0
1.10697e-07,0
1.10832e-07,0
1.10967e-07,0
1.11102e-07,0
1.11237e-07,0
1.11372e-07,0
1.11507e-07,0
1.11643e-07,0
1.11778e-07,0
1.11913e-07,0
1.12048e-07,0
1.12183e-07,0
1.12318e-07,0
1.12453e-07,0
1.12588e-07,0
1.12723e-07,0
1.12858e-07,0
1.12993e-07,0
1.13129e-07,0
1.13264e-07,0
1.13399e-07,0
1.13534e-07,0
1.13669e-07,0
1.13804e-07,0
1.13939e-07,0
1.14074e-07,0
1.14209e-07,0
1.14344e-07,0
1.1448e-07,0
1.14615e-07,0
1.1475e-07,0
1.14885e-07,0
1.1502e-07,0
1.15155e-07,0
1.1529e-07,0
1.15425e-07,0
1.1556e-07,0
1.15695e-07,0
1.1583e-07,0
1.15966e-07,0
1.16101e-07,0
1.16236e-07,0
1.16371e-07,0
1.16506e-07,0
1.16641e-07,0
1.16776e-07,0
1.16911e-07,0
1.17046e-07,0
1.17181e-07,0
1.17316e-07,0
1.17452e-07,0
1.17587e-07,0
1.17722e-07,0
1.17857e-07,0
1.17992e-07,0
1.18127e-07,0
1.18262e-07,0
1.18397e-07,0
1.18532e-07,0
1.18667e-07,0
1.18803e-07,0
1.18938e-07,0
1.19073e-07,0
1.19208e-07,0
1.19343e-07,0
1.19478e-07,0
1.19613e-07,0
1.19748e-07,0
1.19883e-07,0
1.20018e-07,0
1.20153e-07,0
1.20289e-07,0
1.20424e-07,0
1.20559e-07,0
1.20694e-07,0
1.20829e-07,0
1.20964e-07,0
1.21099e-07,0
1.21234e-07,0
1.21369e-07,0
1.21504e-07,0
1.21639e-07,0
1.21775e-07,0
1.2191e-07,0
1.22045e-07,0
1.2218e-07,0
1.22315e-07,0
1.2245e-07,0
1.22585e-07,0
1.2272e-07,0
1.22855e-07,0
1.2299e-07,0
1.23126e-07,0
1.23261e-07,0
1.23396e-07,0
1.23531e-07,0
1.23666e-07,0
1.23801e-07,0
1.23936e-07,0
1.24071e-07,0
1.24206e-07,0
1.24341e-07,0
1.24476e-07,0
1.24612e-07,0
1.24747e-07,0
1.24882e-07,0
1.25017e-07,0
1.25152e-07,0
1.25287e-07,0
1.25422e-07,0
1.25557e-07,0
1.25692e-07,0
1.25827e-07,0
1.25962e-07,0
1.26098e-07,0
1.26233e-07,0
1.26368e-07,0
1.26503e-07,0
1.26638e-07,0
1.26773e-07,0
1.26908e-07,0
1.27043e-07,0
1.27178e-07,0
1.27313e-07,0
1.27449e-07,0
1.27584e-07,0
1.27719e-07,0
1.27854e-07,0
1.27989e-07,0
1.28124e-07,0
1.28259e-07,0
1.28394e-07,0
1.28529e-07,0
1.28664e-07,0
1.28799e-07,0
1.28935e-07,0
1.2907e-07,0
1.29205e-07,0
1.2934e-07,0
1.29475e-07,0
1.2961e-07,0
1.29745e-07,0
1.2988e-07,0
1.30015e-07,0
1.3015e-07,0
1.30285e-07,0
1.30421e-07,0
1.30556e-07,0
1.30691e-07,0
1.30826e-07,0
1.30961e-07,0
1.31096e-07,0
1.31231e-07,0
1.31366e-07,0
1.31501e-07,0
1.31636e-07,0
1.31772e-07,0
1.31907e-07,0
1.32042e-07,0
1.32177e-07,0
1.32312e-07,0
1.32447e-07,0
1.32582e-07,0
1.32717e-07,0
1.32852e-07,0
1.32987e-07,0
1.33122e-07,0
1.33258e-07,0
1.33393e-07,0
1.33528e-07,0
1.33663e-07,0
1.33798e-07,0
1.33933e-07,0
1.34068e-07,0
1.34203e-07,0
1.34338e-07,0
1.34473e-07,0
1.34608e-07,0
1.34744e-07,0
1.34879e-07,0
1.35014e-07,0
1.35149e-07,0
1.35284e-07,0
1.35419e-07,0
1.35554e-07,0
1.35689e-07,0
1.35824e-07,0
1.35959e-07,0
1.36095e-07,0
1.3623e-07,0
1.36365e-07,0
1.365e-07,0
1.36635e-07,0
1.3677e-07,0
1.36905e-07,0
1.3704e-07,0
1.37175e-07,0
1.3731e-07,0
1.37445e-07,0
1.37581e-07,0
1.37716e-07,0
1.37851e-07,0
1.37986e-07,0
1.38121e-07,0
1.38256e-07,0
1.38391e-07,0
1.38526e-07,0
1.38661e-07,0
1.38796e-07,0
1.38931e-07,0
1.39067e-07,0
1.39202e-07,0
1.39337e-07,0
1.39472e-07,0
1.39607e-07,0
1.39742e-07,0
1.39877e-07,0
1.40012e-07,0
1.40147e-07,0
1.40282e-07,0
1.40418e-07,0
1.40553e-07,0
1.40688e-07,0
1.40823e-07,0
1.40958e-07,0
1.41093e-07,0
1.41228e-07,0
1.41363e-07,0
1.41498e-07,0
1.41633e-07,0
1.41768e-07,0
1.41904e-07,0
1.42039e-07,0
1.42174e-07,0
1.42309e-07,0
1.42444e-07,0
1.42579e-07,0
1.42714e-07,0
1.42849e-07,0
1.42984e-07,0
1.43119e-07,0
1.43254e-07,0
1.4339e-07,0
1.43525e-07,0
1.4366e-07,0
1.43795e-07,0
1.4393e-07,0
1.44065e-07,0
1.442e-07,0
1.44335e-07,0
1.4447e-07,0
1.44605e-07,0
1.44741e-07,0
1.44876e-07,0
1.45011e-07,0
1.45146e-07,0
1.45281e-07,0
1.45416e-07,0
1.45551e-07,0
1.45686e-07,0
1.45821e-07,0
1.45956e-07,0
1.46091e-07,0
1.46227e-07,0
1.46362e-07,0
1.46497e-07,0
1.46632e-07,0
1.46767e-07,0
1.46902e-07,0
1.47037e-07,0
1.47172e-07,0
1.47307e-07,0
1.47442e-07,0
1.47578e-07,0
1.47713e-07,0
1.47848e-07,0
1.47983e-07,0
1.48118e-07,0
1.48253e-07,0
1.48388e-07,0
1.48523e-07,0
1.48658e-07,0
1.48793e-07,0
1.48928e-07,0
1.49064e-07,0
1.49199e-07,0
1.49334e-07,0
1.49469e-07,0
1.49604e-07,0
1.49739e-07,0
1.49874e-07,0
1.50009e-07,0
1.50144e-07,0
1.50279e-07,0
1.50414e-07,0
1.5055e-07,0
1.50685e-07,0
1.5082e-07,0
1.50955e-07,0
1.5109e-07,0
1.51225e-07,0
1.5136e-07,0
1.51495e-07,0
1.5163e-07,0
1.51765e-07,0
1.51901e-07,0
1.52036e-07,0
1.52171e-07,0
1.52306e-07,0
1.52441e-07,0
1.52576e-07,0
1.52711e-07,0
1.52846e-07,0
1.52981e-07,0
1.53116e-07,0
1.53251e-07,0
1.53387e-07,0
1.53522e-07,0
1.53657e-07,0
1.53792e-07,0
1.53927e-07,0
1.54062e-07,0
1.54197e-07,0
1.54332e-07,0
1.54467e-07,0
1.54602e-07,0
1.54737e-07,0
1.54873e-07,0
1.55008e-07,0
1.55143e-07,0
1.55278e-07,0
1.55413e-07,0
1.55548e-07,0
1.55683e-07,0
1.55818e-07,0
1.55953e-07,0
1.56088e-07,0
1.56224e-07,0
1.56359e-07,0
1.56494e-07,0
1.56629e-07,0
1.56764e-07,0
1.56899e-07,0
1.57034e-07,0
1.57169e-07,0
1.57304e-07,0
1.57439e-07,0
1.57574e-07,0
1.5771e-07,0
1.57845e-07,0
1.5798e-07,0
1.58115e-07,0
1.5825e-07,0
1.58385e-07,0
1.5852e-07,0
1.58655e-07,0
1.5879e-07,0
1.58925e-07,0
1.5906e-07,0
1.59196e-07,0
1.59331e-07,0
1.59466e-07,0
1.59601e-07,0
1.59736e-07,0
1.59871e-07,0
1.60006e-07,0
1.60141e-07,0
1.60276e-07,0
1.60411e-07,0
1.60547e-07,0
1.60682e-07,0
1.60817e-07,0
1.60952e-07,0
1.61087e-07,0
1.61222e-07,0
1.61357e-07,0
1.61492e-07,0
1.61627e-07,0
1.61762e-07,0
1.61897e-07,0
1.62033e-07,0
1.62168e-07,0
1.62303e-07,0
1.62438e-07,0
1.62573e-07,0
1.62708e-07,0
1.62843e-07,0
1.62978e-07,0
1.63113e-07,0
1.63248e-07,0
1.63383e-07,0
1.63519e-07,0
1.63654e-07,0
1.63789e-07,0
1.63924e-07,0
1.64059e-07,0
1.64194e-07,0
1.64329e-07,0
1.64464e-07,0
1.64599e-07,0
1.64734e-07,0
1.6487e-07,0
1.65005e-07,0
1.6514e-07,0
1.65275e-07,0
1.6541e-07,0
1.65545e-07,0
1.6568e-07,0
1.65815e-07,0
1.6595e-07,0
1.66085e-07,0
1.6622e-07,0
1.66356e-07,0
1.66491e-07,0
1.66626e-07,0
1.66761e-07,0
1.66896e-07,0
1.67031e-07,0
1.67166e-07,0
1.67301e-07,0
1.67436e-07,0
1.67571e-07,0
1.67706e-07,0
1.67842e-07,0
1.67977e-07,0
1.68112e-07,0
1.68247e-07,0
1.68382e-07,0
